region,year,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_2_1,C_2_2,C_2_3,C_2_4,C_2_5,C_2_6,C_2_7,C_2_8,C_3_1,C_3_2,C_3_3,C_3_4,C_3_5,C_3_6,C_3_7,C_3_8,C_4_1,C_4_2,C_4_3,C_4_4,C_4_5,C_4_6,C_4_7,C_4_8,C_5_1,C_5_2,C_5_3,C_5_4,C_5_5,C_5_6,C_5_7,C_5_8,S_1_1,S_1_2,S_1_3,S_1_4,S_1_5,S_1_6,S_1_7,S_1_8,RS_1_D,RS_1_N,RS_1_b1,RS_1_b2,RS_1_b7,RS_2_D,RS_2_N,RS_2_b1,RS_2_b2,RS_2_b7,RS_3_D,RS_3_N,RS_3_b1,RS_3_b2,RS_3_b7,RS_4_D,RS_4_N,RS_4_b1,RS_4_b2,RS_4_b7,RS_5_D,RS_5_N,RS_5_b1,RS_5_b2,RS_5_b7,RS_6_D,RS_6_N,RS_6_b1,RS_6_b2,RS_6_b7,RS_7_D,RS_7_N,RS_7_b1,RS_7_b2,RS_7_b7,RS_8_D,RS_8_N,RS_8_b1,RS_8_b2,RS_8_b7,yield,yield_tha
2,2010,0.0,0.0,7.9,3.9,9.0,0.3,0.0,0.0,-3.82,-4.34,-4.61,-5.85,-5.24,-5.86,-5.91,-5.88,0.0,0.0,8.4,4.1,9.5,0.3,0.0,0.0,31.25,24.96,22.05,20.81,23.0,24.95,27.57,31.79,17.07,12.53,9.11,7.35,8.84,10.28,11.55,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15174.36749,14500.76588,944.5668508,2291.099601,1230.855034,14901.46641,14258.00778,645.7199202,2398.591467,922.0758646,14681.49261,14131.68654,611.06626,3030.885666,925.3151473,14623.6782,14052.29583,605.701197,3419.310275,917.7312385,14699.91107,14145.73086,743.4726058,3613.27421,922.4854206,14903.50933,14207.06842,820.6207029,3221.449548,1036.876036,15153.23053,14314.86556,980.0107429,2887.691119,1202.145641,15425.07778,14507.93382,1112.94383,2430.833487,1411.641575,2.641500375,6.2867708925
2,2011,1.3,0.0,6.1,1.6,2.4,5.1,2.3,1.4,-4.19,-4.64,-5.04,-6.36,-6.77,-6.11,-5.57,-5.25,1.3,0.0,6.4,1.7,2.5,5.4,2.4,1.4,31.29,27.03,22.04,20.27,21.57,22.39,26.41,31.33,17.61,14.08,8.54,6.95,7.99,7.77,11.53,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15243.71936,14562.88495,897.0518416,2174.344997,1179.42523,14966.84139,14344.04892,714.2519439,2531.986495,936.7897996,14678.47745,14138.21198,607.8707796,3088.374501,880.8677103,14571.92721,14041.90713,598.6888045,3501.917933,832.0537523,14676.33623,14096.19989,558.3400476,3473.108848,835.6586863,14818.31354,14122.91687,689.2797729,3333.83928,907.0165747,15113.28158,14283.17144,895.6951094,2929.077246,1086.06635,15382.65569,14464.8569,1158.711479,2697.857351,1473.68869,2.816996765,6.704452300699999
2,2012,0.9,11.4,2.2,13.4,10.0,3.6,0.0,0.1,-3.78,-1.92,-3.1,-2.99,-2.32,-2.44,-2.86,-3.12,0.9,12.0,2.3,14.1,10.5,3.8,0.0,0.1,29.16,22.8,20.85,18.08,19.67,21.38,28.22,32.65,15.7,10.89,7.64,5.1,5.85,7.18,12.25,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15147.82368,14436.19069,958.9998466,2335.958011,1269.843186,14792.66287,14193.28476,670.5982198,2436.085431,938.1679456,14654.33272,14067.79974,564.2786602,2886.754757,840.9225752,14497.46632,13961.52203,614.2785068,3618.862569,883.2011203,14528.42143,13976.60425,701.2635436,3821.582681,928.2030771,14810.25595,14112.13089,624.7767035,3812.282267,909.9665439,15113.32823,14293.48739,754.1574074,3148.639452,959.2687232,15407.57339,14522.94268,1107.333372,2738.729051,1363.494015,2.893049155,6.8854569889
2,2013,0.7,2.6,9.0,19.7,1.6,0.0,0.5,1.0,-2.59,-2.68,-2.73,-1.77,-2.76,-3.7,-3.88,-3.86,0.8,2.7,9.4,20.7,1.7,0.1,0.6,1.1,31.23,26.3,21.32,19.74,21.96,24.82,26.9,33.59,17.43,14.88,8.86,6.62,7.9,10.08,11.51,17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15224.3099,14564.82456,933.3499386,2314.318508,1236.782167,14883.00617,14303.86116,613.910221,2397.868733,858.4232147,14647.50451,14112.40702,567.5353361,2960.646294,849.4666206,14556.97836,14036.15425,545.5926565,3403.97721,791.9166283,14661.52197,14076.30296,622.7088321,3890.031768,881.4919045,14924.37995,14202.66611,666.1605663,3272.944713,895.6517035,15136.65696,14282.27071,939.6443624,2967.37963,1128.841672,15455.38203,14558.27176,1191.832758,2626.571862,1483.982274,3.115500476,7.414891132879999
2,2014,0.0,1.1,24.7,8.1,15.6,2.8,0.0,0.8,-3.28,-3.58,-0.82,-1.46,2.67,1.91,1.07,0.57,0.0,1.2,26.0,8.6,16.4,3.0,0.0,0.9,29.28,26.53,19.49,19.92,21.91,22.76,28.1,32.16,14.77,14.4,7.04,6.62,7.31,8.47,12.6,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15166.84246,14471.28846,964.0953653,2336.471977,1268.211264,14898.03867,14315.84276,731.4806118,2590.806937,963.2125026,14576.53131,14058.34799,528.1027855,2897.518646,758.4237262,14614.08757,14060.93071,515.2556784,3337.00376,758.1832029,14703.3512,14132.53363,636.017035,3672.743363,896.4680785,14874.56603,14188.88101,673.5759284,3065.222146,868.4948972,15229.44352,14389.91493,854.6948537,2758.842848,1113.118529,15464.88094,14526.40936,1050.39261,2447.735881,1377.619053,2.862000852,6.81156202776
2,2015,2.2,10.0,0.9,12.5,4.8,1.1,2.7,0.0,-1.28,1.08,-1.55,-1.78,-2.19,-2.84,-2.57,-2.88,2.3,10.5,0.9,13.2,5.0,1.2,2.8,0.0,29.39,24.53,21.96,18.41,20.28,23.99,26.12,32.37,15.96,13.11,9.46,5.38,7.06,9.6,10.66,16.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15174.4152,14488.16746,926.8934622,2363.776827,1249.656875,14858.51412,14295.56078,760.471148,2676.817833,1029.742838,14676.90948,14132.39849,583.8315685,2971.540554,856.6918739,14529.83912,13974.81232,533.9205034,3189.115217,790.9355817,14648.11914,14052.69276,627.5717848,3456.822361,873.2656538,14896.43825,14186.97233,679.5573588,3387.641037,901.3570442,15104.05434,14235.46196,870.837477,2867.933343,1106.845202,15450.48844,14523.19174,1040.401857,2516.021831,1317.801335,2.890498336,6.879386039679999
2,2016,30.5,4.5,5.5,17.4,2.0,6.4,4.1,0.5,4.88,4.36,3.15,3.4,1.9,1.8,1.9,1.2,32.1,4.7,5.8,18.3,2.1,6.7,4.3,0.5,31.06,25.73,19.8,18.3,22.8,23.6,28.2,32.5,17.63,13.42,6.82,5.3,8.2,9.1,12.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191.68952,14568.95184,962.3161449,2282.382658,1207.818263,14890.96265,14325.93566,645.8212605,2521.774913,958.5368837,14684.94564,14126.13995,540.3397407,2810.961403,830.2184239,14558.50068,14021.25652,503.167741,3204.555095,780.2536832,14749.03949,14135.01827,590.2908226,3387.056361,812.8718923,14874.32488,14190.26805,702.7501535,3170.287446,905.2819214,15268.68809,14395.54723,993.9284839,2723.587323,1275.969255,15380.80978,14553.82434,1136.641575,2290.194099,1392.593386,2.703001902,6.43314452676
2,2017,4.4,0.5,5.4,3.6,3.9,0.7,3.2,0.2,-0.1,-1.5,-2.0,-3.3,-3.5,-4.0,-3.5,-3.7,4.6,0.5,5.7,3.8,4.1,0.7,3.4,0.2,30.9,25.2,18.9,17.9,20.2,22.4,27.1,32.2,16.7,13.4,6.5,4.7,5.6,7.9,11.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.5356,14490.24016,948.9146121,2282.457083,1283.568461,14865.96848,14264.36997,682.1755231,2449.553733,958.1721403,14642.24451,14086.09057,607.0819617,2934.145248,859.9386558,14557.53057,14005.78778,527.0643944,3364.672762,792.7254667,14648.34791,14055.55526,616.9496312,3726.127182,869.5091865,14847.24267,14151.50005,718.7574121,3432.240159,905.0190853,15106.31008,14286.12726,887.7088129,2997.198121,1100.094207,15421.09767,14494.06941,1096.310124,2544.962336,1395.433553,2.8245,6.722309999999999
2,2018,1.3,1.2,0.5,24.3,2.8,0.8,15.4,0.5,-2.8,-3.1,-4.5,-2.8,-3.4,-4.1,-0.9,-1.3,1.4,1.3,0.5,25.6,2.9,0.8,16.2,0.5,29.2,24.4,22.6,19.5,22.9,25.8,28.2,32.8,15.3,12.3,9.7,6.4,9.1,10.8,12.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15175.2323,14505.25001,960.6701865,2316.561905,1250.604056,14884.27447,14284.45876,681.4399718,2492.621964,950.5557204,14656.04761,14105.96553,656.8023508,2981.189554,884.5695899,14564.24016,14018.66044,554.8137805,3374.198545,816.9604033,14662.54074,14079.94389,629.0669684,3636.180717,872.4735755,14862.4367,14163.33055,689.5729367,3363.723917,907.7362835,15147.83038,14304.58801,906.1016692,2953.062961,1128.273507,15422.28821,14511.95053,1108.563336,2543.271231,1399.157843,2.52,5.997599999999999
2,2019,0.9,9.0,18.4,2.0,12.1,8.5,4.7,0.3,-1.6,1.3,2.4,-2.4,-1.4,-0.6,1.7,0.9,0.9,9.5,19.4,2.1,12.7,8.9,4.9,0.3,30.1,24.6,20.6,18.2,20.1,21.8,26.3,33.2,16.8,13.3,8.3,4.8,6.1,7.4,10.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15166.0743,14491.07404,949.5676996,2284.351795,1281.737105,14866.98548,14265.48601,682.1346591,2451.946413,957.7490059,14643.01135,14087.19473,609.8442055,2936.758821,861.307041,14557.90332,14006.50293,528.606027,3365.201973,794.071852,14649.1364,14056.91019,617.6228166,3721.130157,869.6738748,14848.08678,14152.1573,717.1360523,3428.433701,905.1700407,15108.61676,14287.15286,888.7306382,2994.746168,1101.659724,15421.16382,14495.06281,1096.990858,2544.868385,1395.640458,2.727,6.490259999999999
2,2020,29.6,0.0,17.3,14.5,10.0,25.1,2.9,1.0,5.1,3.6,4.0,3.48,3.47,6.86,6.18,5.14,31.2,0.0,18.2,15.3,10.5,26.4,3.1,1.1,31.1,26.5,21.3,18.7,20.8,23.4,27.0,32.9,16.9,14.4,8.6,5.3,6.8,8.9,11.3,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15169.66071,14495.88703,950.9398862,2285.099612,1253.264934,14869.71519,14267.68055,678.100901,2456.97729,959.1324787,14646.45278,14091.18325,615.0115532,2938.202958,864.909911,14556.64166,14008.77591,535.1531011,3370.928382,802.396827,14646.69853,14060.06062,619.5859914,3721.680318,872.7289558,14844.16748,14148.57187,677.3132522,3419.412899,889.7728552,15108.40818,14290.30885,892.4630045,3016.766201,1105.30002,15421.42783,14498.01289,1098.587068,2551.614971,1399.302288,2.465,5.8667
3,2001,15.1,21.3,28.1,11.7,5.0,5.3,2.1,0.6,-0.66,3.17,4.62,3.39,2.14,1.71,1.24,0.7,15.9,22.5,29.6,12.4,5.3,5.6,2.2,0.7,28.61,25.93,21.5,19.85,20.06,25.4,27.29,31.26,15.88,13.48,9.52,6.94,6.72,11.37,12.09,16.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15134.61809,14438.64737,885.5166931,2147.999774,1357.929542,14888.427,14281.3001,674.5708908,2658.041714,979.0198781,14630.50546,14100.90819,531.2571154,3135.203694,769.3392252,14584.3578,14011.4839,470.5461373,3631.79337,721.9126948,14621.05291,14004.46008,600.6808787,4036.175175,826.8031963,14915.27735,14231.51527,644.0532528,3343.203016,878.6345719,15182.63189,14287.25511,933.6854907,2497.164822,1221.266847,15450.53347,14483.052,1158.724362,2206.006946,1432.014852,2.760003038,6.568807230439999
3,2002,3.6,5.8,12.3,34.6,18.3,1.9,3.2,1.1,-1.42,-1.54,-1.6,1.81,2.46,1.47,1.29,0.91,3.8,6.1,12.9,36.5,19.3,2.0,3.4,1.2,29.37,24.88,20.54,17.77,21.37,23.94,25.94,30.64,16.55,13.54,8.93,5.21,7.21,10.59,11.87,15.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15114.25109,14466.50525,886.7475943,2337.342896,1167.117913,14822.29329,14217.21115,677.6102703,2537.363376,927.5435585,14556.50829,14032.37202,528.3375875,3009.415631,802.7420375,14496.16968,13959.43339,449.786763,3417.533375,678.151457,14628.98481,14060.24708,547.738028,3887.236334,786.614468,14802.23687,14122.15273,1471.861249,3726.440818,1228.551389,15074.31834,14222.57484,929.490475,2644.050448,1104.316618,15441.22227,14479.9925,1046.41213,2194.324994,1296.359837,2.773505361,6.60094275918
3,2003,4.6,0.5,15.9,8.6,19.7,12.7,0.5,0.0,-0.19,-1.73,-1.38,-2.57,-1.29,2.11,1.3,0.64,4.8,0.5,16.7,9.0,20.8,13.4,0.5,0.0,30.26,26.39,21.15,20.48,18.58,20.62,26.38,32.63,16.95,14.1,9.97,8.23,5.97,8.01,12.01,16.68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15143.58933,14485.87107,878.5503049,2351.554597,1182.795482,14887.33231,14266.03249,748.7772005,2684.398088,1079.398916,14620.98616,14112.3534,523.252993,2987.051559,793.7195053,14584.8171,14049.82427,486.0407725,3672.771911,778.0157556,14509.25051,13974.67994,625.6187034,4095.313813,861.1024961,14729.41727,14097.45865,590.8736165,3464.132822,817.7928055,15021.21806,14213.78878,882.4860326,2825.117085,1133.800015,15476.75596,14524.19718,1060.292749,2255.088209,1374.042241,2.772001887,6.59736449106
3,2004,0.0,2.7,16.5,29.7,17.5,1.4,0.9,3.2,-1.54,-2.12,-1.73,-0.65,1.69,0.73,-1.2,-0.96,0.0,2.9,17.4,31.3,18.4,1.5,1.0,3.3,30.35,26.32,20.98,18.95,20.33,24.01,26.57,31.2,16.98,14.18,9.09,6.64,6.74,9.8,11.31,15.44,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15186.97468,14488.00602,845.1564039,2100.135758,1170.100068,14844.16123,14256.50698,661.0559446,2672.785483,981.3300203,14583.45699,14063.76235,569.2104699,3193.44031,845.0277841,14489.93063,14014.92191,519.0920488,3678.000452,773.12356,14571.7636,14063.06672,706.0717755,4199.255308,922.7056698,14823.51764,14106.51522,692.543935,3595.885024,953.1222046,15176.2243,14266.72901,950.6967096,2639.973571,1220.637678,15364.29086,14435.0322,1154.331828,2213.933251,1423.253784,2.795999244,6.65447820072
3,2005,0.1,8.9,12.7,20.6,7.3,8.7,3.0,0.0,-1.44,-1.26,-1.24,-1.2,-1.66,-1.08,-1.07,-1.44,0.1,9.4,13.4,21.7,7.7,9.1,3.2,0.0,30.39,26.08,21.38,19.94,19.73,23.27,26.77,30.74,17.0,14.62,8.68,7.02,6.63,9.46,11.8,14.89,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15203.41019,14517.16392,898.3744748,2206.990558,1217.846262,14818.2596,14287.3512,606.655297,2373.893457,914.9987953,14606.51062,14075.79571,525.2588661,2831.909759,796.2269031,14504.41633,14031.0705,512.7507906,3679.12068,781.0750508,14559.5926,14013.42033,646.268184,3997.374125,917.6273999,14795.97198,14063.20826,641.3255591,3356.092049,824.4102666,15047.02706,14269.31253,926.1900459,2670.327234,1047.867555,15472.05696,14477.94481,1033.934041,2108.927208,1328.696974,2.780571176,6.61775939888
3,2006,1.9,2.2,8.3,10.4,9.5,8.1,11.2,0.0,-1.52,-2.11,-2.57,-3.33,-3.23,-2.61,-0.95,-1.32,2.0,2.3,8.8,11.0,10.0,8.5,11.7,0.0,29.23,24.57,22.31,18.99,20.38,23.82,27.13,30.85,16.04,12.71,9.3,6.41,7.06,9.58,12.11,14.79,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15078.69091,14408.57808,893.8007679,2336.077976,1275.111136,14826.32725,14200.46677,703.3239214,2589.050147,1035.957534,14613.88348,14056.19786,550.0920488,3213.213237,873.82042,14506.44436,13956.51447,506.6718997,3721.127965,784.3722047,14581.83763,14021.11971,615.4347752,4380.295121,895.482155,14781.19479,14127.81154,711.9194714,3821.03281,915.5699684,15106.95163,14278.49655,901.2476471,2836.064528,1145.411791,15481.1717,14467.86375,1059.79066,2216.956799,1358.573921,2.799003286,6.66162782068
3,2007,1.9,1.4,9.6,6.6,19.6,2.7,7.7,2.9,-1.39,-2.06,-2.37,-3.62,-2.2,-2.58,-1.56,-1.32,2.0,1.5,10.1,7.0,20.7,2.9,8.1,3.1,29.67,24.37,21.12,19.34,20.34,23.21,26.09,31.85,17.25,12.28,7.77,5.9,7.28,9.41,11.34,16.31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15104.53495,14445.98813,846.0072284,2314.769912,1178.695866,14816.01838,14192.07411,643.0322265,2727.089451,1006.837889,14579.94497,14047.98113,538.3559973,3232.128812,824.2715157,14512.6253,13984.93907,503.2969279,3708.857804,753.742094,14540.55325,14064.40125,1075.407895,4149.03281,1011.147391,14751.82371,14108.44872,818.2322679,3558.327762,1013.232268,15036.01779,14247.52021,956.6844363,2988.291469,1214.450493,15405.1127,14513.73958,1048.214423,2184.614637,1298.0493,2.832000397,6.7401609448599995
3,2008,5.8,6.3,7.9,19.2,15.2,0.7,0.3,0.0,-0.81,-0.92,-1.72,-1.66,-0.99,-1.92,-2.36,-2.61,6.2,6.6,8.4,20.2,16.0,0.7,0.3,0.0,30.69,26.12,21.72,18.02,19.77,26.34,28.23,31.51,17.44,14.32,9.19,5.26,5.47,11.5,12.55,15.57,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15179.57018,14510.05959,825.5306076,2415.72496,1123.445855,14820.16069,14236.53323,654.794669,2581.299375,915.893758,14623.70859,14060.84098,486.039756,3017.022137,780.5714931,14495.82284,13942.88145,470.7065169,3558.892591,756.5649989,14565.38682,13991.60256,673.598543,3985.320307,885.676587,14893.16674,14175.91569,654.6078044,3328.055455,865.4037722,15148.10291,14322.32929,1187.926135,2851.838642,1300.831489,15377.05806,14518.993,1120.775638,2197.20087,1284.664671,2.668656423,6.351402286739999
3,2009,14.5,0.5,5.3,0.3,8.7,0.0,0.0,0.0,1.37,-1.09,-2.4,-4.69,-4.89,-5.41,-5.54,-5.48,15.3,0.6,5.6,0.3,9.2,0.0,0.0,0.0,29.24,26.88,23.34,21.02,21.48,22.8,27.67,31.4,16.61,14.66,10.39,7.73,8.2,9.32,12.36,16.17,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15086.53039,14467.56643,989.2423311,2430.764039,1239.144567,14884.50314,14250.38847,622.6342143,2547.507718,937.9056547,14658.14078,14117.42876,861.8237521,3071.131014,921.3207025,14529.02377,14011.09556,543.6440592,3652.399537,792.1785069,14595.18086,14038.51649,597.8183307,3930.507341,831.934267,14786.18036,14082.25221,658.4281116,3600.052293,868.2723062,15160.01404,14257.40891,1070.735487,2966.659589,1326.799036,15411.86089,14483.90483,1066.002824,2144.703976,1312.953072,2.682000474,6.38316112812
3,2010,0.0,0.0,9.2,5.9,12.1,0.4,0.0,0.0,-4.11,-4.87,-5.37,-6.68,-6.19,-6.66,-6.66,-6.48,0.0,0.0,9.7,6.2,12.8,0.4,0.0,0.0,31.7,26.11,23.12,21.2,22.8,25.39,28.06,31.86,18.52,14.03,10.79,8.72,9.52,11.77,12.84,16.43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15146.45073,14498.39634,836.9298396,2288.46004,1109.009081,14872.35333,14246.98809,601.1667043,2644.518636,899.2308561,14609.44939,14128.86323,579.9837362,3351.956178,895.5682178,14584.11756,14043.2173,556.2215383,3758.557601,858.7493224,14625.94329,14133.42165,757.6567653,3912.255986,903.9694274,14928.45699,14179.21063,877.6124915,3114.502767,1129.812175,15235.13623,14316.6785,1060.21286,2481.225811,1295.771854,15436.7784,14504.89645,1056.236504,2085.284561,1266.714649,2.548501806,6.06543429828
3,2011,1.9,0.1,9.4,2.7,3.9,6.0,3.4,1.5,-4.5,-5.15,-5.46,-6.88,-7.39,-6.65,-5.98,-5.57,2.0,0.1,9.9,2.8,4.1,6.3,3.6,1.6,31.68,28.18,23.23,20.75,21.47,22.85,26.83,31.34,19.1,15.58,10.31,8.32,8.72,9.3,12.88,16.77,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15202.20172,14543.74473,825.9435284,2271.017935,1118.083307,14949.4195,14335.86068,657.7790829,2779.461637,916.1932083,14653.41873,14147.73975,574.661396,3327.517224,827.8557714,14546.44028,14037.69249,564.4040547,3860.343517,795.1669867,14611.92959,14080.30553,655.3514231,3861.540434,895.3792071,14793.45204,14100.86486,715.6674385,3298.659476,939.8648634,15149.29429,14271.69071,971.7391765,2631.961976,1188.071305,15358.90207,14472.67457,1159.65558,2288.264739,1402.036876,2.665500835,6.3438919873
3,2012,1.2,20.2,3.5,21.8,14.9,4.7,0.1,0.3,-3.95,-1.68,-2.88,-2.54,-1.92,-1.98,-2.46,-2.66,1.3,21.2,3.6,22.9,15.7,5.0,0.1,0.3,29.54,24.01,21.97,18.52,19.57,21.82,28.66,32.71,17.05,12.45,9.3,6.46,6.56,8.64,13.56,17.67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15121.09667,14424.86215,857.0220917,2319.735893,1168.847572,14765.26397,14180.81951,672.2246066,2739.00256,979.6567276,14633.07687,14067.30272,553.1438898,3073.03953,838.3129659,14468.67581,13972.55762,609.6700926,4043.33595,868.7184324,14511.58214,13976.67115,635.4375988,4076.633556,859.3220578,14771.29158,14082.2183,630.3207025,3970.339113,896.3559408,15130.26106,14267.8784,810.3676681,3000.620887,1025.487915,15391.18913,14521.12539,1149.113226,2424.060538,1347.907443,2.707987523,6.445010304739999
3,2013,1.0,4.8,12.9,30.3,2.0,0.1,0.8,1.5,-2.31,-2.49,-2.5,-1.25,-2.54,-3.42,-3.65,-3.51,1.1,5.1,13.6,31.9,2.1,0.1,0.8,1.6,31.67,27.41,22.38,20.17,21.82,25.21,27.39,33.63,18.82,16.38,10.53,7.94,8.65,11.57,12.84,17.98,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15206.17852,14545.12029,823.7649424,2286.957714,1132.707115,14857.53529,14293.43339,597.99744,2648.970936,843.1181387,14612.99829,14120.02059,527.8736165,3268.743506,798.426248,14519.40138,14029.11227,557.1121527,3705.92478,761.7532754,14611.45992,14061.5794,617.483115,4168.701209,859.7466117,14921.21874,14174.54797,731.4220127,3242.138243,984.0899594,15196.04146,14283.25548,1052.556283,2736.253595,1275.949326,15442.39314,14574.16624,1135.392817,2264.342726,1358.46047,2.660998729,6.33317697502
3,2014,0.1,2.4,30.9,9.8,19.4,3.3,0.1,0.8,-3.1,-3.54,-0.98,-1.85,-0.62,-1.0,-1.56,-1.74,0.1,2.5,32.5,10.4,20.4,3.5,0.1,0.9,29.79,27.68,20.68,20.44,21.78,23.23,28.59,32.17,16.18,15.92,8.7,7.93,8.1,9.94,13.89,17.58,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15155.51389,14468.10895,864.75541,2369.321843,1136.131873,14868.91525,14318.38435,655.0307206,2758.563135,912.7601084,14544.84003,14047.46185,549.7513553,3341.437204,766.0526881,14580.33806,14053.691,523.4087418,3801.036085,742.8859837,14654.53919,14105.17049,592.5049695,3957.853061,831.3337475,14863.33903,14158.86921,667.0908064,3141.046928,892.1327649,15256.16035,14359.10954,962.6693019,2551.947594,1229.245012,15425.2645,14532.94919,1028.113734,2063.618704,1255.909532,2.673004019,6.361749565219999
